Time,FOMULA,COMPANY,PRICE,BAN,VOLUME,MARKET CAP,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS,PROFIT,VolumeARG,ValueARG
2013/1/0/0,-31.59427559,DRC,40.7,40.9,9.14E+11,3.71998E+13,78168705601,4.62E+11,6.08E+11,1.19E+11,,2.73E+11,6.78E+11,5.74E+11,0.955773956,375342.8571,15015458714
2013/1/0/0,-0.538730665,DRH,1.9,1.4,1.84E+11,3.496E+11,305608463,29335361128,32717960137,13599867123,118666707,44260362247,,1.31E+11,0.736842105,0,0
2013/1/0/0,-0.117786788,DRL,26,25.675,95000000000,2.47E+12,-913290098,4203958169,3298775586,23411219783,,2825478464,997579208,5495838347,0.942307692,1131.428571,27935285.71
2013/1/0/0,-0.46447106,DSN,56.5,61,1.21E+11,6.8365E+12,19791970312,18630921892,48468232893,1.16E+11,,1076968415,697846402,16791515691,1.079646018,2870,163355714.3
2013/1/0/0,-535.9089146,DTA,4.1,2.5,1.72E+11,7.052E+11,18325912,3612445704,5206367730,3955089877,843800000,9729841715,1.26E+11,66523519384,0.609756098,437.1428571,1859571.429
2013/1/0/0,-627.9246462,DTL,13.5,12.7,6.14E+11,8.289E+12,2615171431,3.3E+11,3.59E+11,36604512250,646550997,42263967449,8.69E+11,9.63E+11,0.940740741,2724.285714,33096428.57
2013/1/0/0,-28.64894011,DTT,6.2,7.4,81518200000,5.05413E+11,11244994,17516037069,18071334780,2681352673,72000,20428028060,10340846896,14095865902,1.193548387,2444.285714,15154571.43
2013/1/0/0,-0.910362292,DVP,68.5,71.5,4E+11,2.74E+13,46211582002,59854472016,1.12E+11,1.06E+11,1.56E+11,95055370483,9658349133,74744743931,1.04379562,24214.28571,1582402143
2013/1/0/0,-11.28111457,DXG,8,8.2,1.01E+12,8.08E+12,-90585379,19581237199,48773070960,1.11E+11,,2.9E+11,3.28E+11,4.23E+11,1.025,60471.42857,522044142.9
2013/1/0/0,-5.073249851,DXV,3.1,2.5,99000000000,3.069E+11,1116020,1.3E+11,1.33E+11,65141411151,,68663505295,55576377944,3.25E+11,0.806451613,21557.14286,65320714.29
2013/1/0/0,-1.92805618,ELC,26,22.8,5.09E+11,1.3234E+13,3416268496,83840868670,93682462235,1.24E+11,10025000000,3.04E+11,1.03E+11,2.5E+11,0.846153846,274.2857143,7645571.429
2013/1/0/0,-3061.697911,EMC,6.7,6.3,80730000000,5.40891E+11,133224013,33482991053,41610770177,3281911152,,91919800428,1.54E+11,2.14E+11,0.791044776,1002.857143,6852142.857
2013/1/0/0,-3.886901182,EVE,20.9,20.9,2.8E+11,5.852E+12,13353015291,83076068930,1.29E+11,1.11E+11,35380594207,1.15E+11,2.98E+11,1.3E+11,1,661.4285714,13097142.86
2013/1/0/0,-3.002100044,FCM,19.2,10.5,4.1E+11,7.872E+12,11755870810,75545346562,1.15E+11,59185720143,,1.88E+11,52795244529,1.13E+11,0.546875,,
2013/1/0/0,-17.20302507,FCN,16.8,19.7,4.57E+11,7.6776E+12,26904255703,2.24E+11,2.64E+11,84953156033,,3.7E+11,1.96E+11,5.9E+11,1.172619048,99602.85714,1634966571
2013/1/0/0,-345.2608726,FDC,22.8,17.5,2.76E+11,6.2928E+12,6588428516,6651939149,24967582496,7358997440,82648027543,93347800175,1.46E+11,1.28E+11,0.76754386,0,0
2013/1/0/0,-22.2757167,FLC,6.9,5.7,3.75E+12,2.5875E+13,1281049700,2.09E+11,2.12E+11,15503242280,6.94E+11,4.23E+11,7066587682,5.94E+11,0.826086957,405700,2516100000
2013/1/0/0,-18.55067059,FMC,10.1,11,2E+11,2.02E+12,1000996478,2.78E+11,2.97E+11,56325007383,,88307517051,1.61E+11,2.5E+11,1.089108911,5588.571429,55814571.43
2013/1/0/0,-10.34537891,FPT,38.3,42.9,3.44E+12,1.31752E+14,4.75E+11,7.42E+12,8.61E+12,1.93E+12,8.12E+11,3.38E+12,3.01E+12,6.29E+12,1.120104439,86011.42857,3194092857
2013/1/0/0,-1.393034239,GAS,55.5,66.5,1.9E+13,1.0545E+15,4.37E+12,1.12E+13,1.61E+13,1.6E+13,59200000000,6.59E+12,8.37E+11,8.25E+12,1.18018018,384124.2857,20538972143
2013/1/0/0,-5.8311109,GDT,17.9,17.6,1.49E+11,2.6671E+12,7315727839,26511182766,41849965146,32219098550,46800000000,18687007044,66979436347,84020559005,0.983240223,2465.714286,43498000
2013/1/0/0,-3.963969834,GIL,29,30.7,1.39E+11,4.031E+12,7311003080,2.07E+11,2.51E+11,1.61E+11,6493637803,1.66E+11,1.92E+11,4.35E+11,1.024137931,1222.857143,34876857.14
2013/1/0/0,-33.14297209,GMC,19,23.5,1.17E+11,2.223E+12,11070953640,1.78E+11,2.13E+11,42563738437,,1.46E+11,1.69E+11,3.26E+11,1.236842105,3781.428571,70435571.43
2013/1/0/0,-0.650763572,GMD,30.8,25.2,1.2E+12,3.696E+13,1.52E+11,4.89E+11,5.66E+11,6.31E+11,5.35E+11,1.29E+12,90186020749,1.08E+12,0.818181818,306757.1429,9043197714
2013/1/0/0,-2.494523109,GSP,8.5,9.5,3E+11,2.55E+12,12171953252,1.8E+11,2E+11,1.88E+11,5000000000,70370832991,8803255564,77361486976,1,64725.71429,527885714.3
2013/1/0/0,-4.988334182,GTA,8.9,9,1.04E+11,9.256E+11,2405460678,88536511204,94831312972,47328843199,,28161146494,74394590384,57823242547,0.898876404,867.1428571,7255142.857
2013/1/0/0,-5.908228234,HAG,23.2,20.7,7.9E+12,1.8328E+14,1.23E+11,3.82E+11,7.22E+11,2.44E+12,1.5E+11,7.74E+12,4.47E+12,7.85E+12,0.892241379,597412.8571,13091975286
2013/1/0/0,-12.6001675,HAI,21.8,21.1,1.17E+12,2.5506E+13,9335250979,1.39E+11,1.7E+11,87747538336,,1.83E+11,3.06E+11,2.94E+11,0.967889908,318.5714286,6005714.286
2013/1/0/0,-4.426310436,HAR,32,13.312,5.46E+11,1.7472E+13,2374582724,9165802445,11633745322,6422442898,15500000000,65410974228,,3751007422,0.4,290694.2857,11259748714
2013/1/0/0,-0.169095245,HAS,4.9,5.2,80000000000,3.92E+11,115039121,5161123170,5674085593,50312096147,2685379093,1.06E+11,8233698179,48278920219,1.06122449,1985.714286,9352285.714
2013/1/0/0,-225.8247128,HAX,3.5,3.8,1.11E+11,3.885E+11,1021534773,1.14E+11,1.21E+11,8873618278,,36805327110,1.25E+11,1.35E+11,1.085714286,250,925000
2013/1/0/0,-483.0548655,HBC,16.7,17.2,5.74E+11,9.5858E+12,16743123952,9.26E+11,1E+12,41114944765,5E+11,2.97E+12,2.27E+11,3.55E+12,0.97005988,100805.7143,1590905571
2013/1/0/0,-8870.335575,HDC,14.8,14.1,4.11E+11,6.0828E+12,6065933152,21714386447,42928775598,7713274665,2528895905,1.43E+11,9.63E+11,5.48E+11,0.952702703,7991.428571,114611000
2013/1/0/0,-610.3774149,HDG,11.8,9.9,6.52E+11,7.6936E+12,7301539201,1.29E+11,1.45E+11,35589856167,38870604219,3.02E+11,8.46E+11,9.13E+11,0.838983051,16828.57143,184137142.9
2013/1/0/0,-1.213151265,HHS,19.4,14.9,1.11E+12,2.1534E+13,18195145128,84471225288,1.04E+11,1.62E+11,,89264361751,1.09E+11,2.37E+11,0.768041237,3544.285714,66445000
2013/1/0/0,-1695.953635,HMC,7.2,7.5,2.1E+11,1.512E+12,4557495938,8.04E+11,8.31E+11,14563059030,4370000000,3.57E+11,4.57E+11,7.59E+11,1.041666667,10288.57143,74688571.43
2013/1/0/0,-1.315257117,HOT,27.8,23.3,80000000000,2.224E+12,8268640738,31916687548,46670363919,27747228874,15500000000,14697459872,1408840930,43441382759,0.838129496,0,0
2013/1/0/0,-43.94249967,HPG,28.9,30.3,4.89E+12,1.41321E+14,4.81E+11,3.24E+12,3.93E+12,9.96E+11,49683612457,1.77E+12,6.65E+12,6.25E+12,1.048442907,359288.5714,9794383000
2013/1/0/0,-12671.25729,HQC,5.4,5.6,2E+12,1.08E+13,4298440176,92002419545,1.08E+11,6075074972,3.16E+11,1.06E+12,3.27E+11,1.43E+12,1.037037037,661151.4286,3276081143
2013/1/0/0,-1.746456376,HRC,48.5,48,1.73E+11,8.3905E+12,1227540510,81225993571,84574432344,70196983703,,10149548774,20817290444,66842580411,0.958762887,240,11063571.43
2013/1/0/0,-203.5183118,HSG,41.4,39.1,1.31E+12,5.4234E+13,1.25E+11,2.34E+12,2.69E+12,1.25E+11,,1.09E+12,1.13E+12,2.54E+12,0.920289855,364645.7143,14213620000
2013/1/0/0,-757.9027228,HT1,5,5,3.13E+12,1.565E+13,671052662,9.17E+11,1.15E+12,79259196184,4946748400,4.87E+11,1.2E+12,3.95E+12,1,6471.428571,31246285.71
2013/1/0/0,-7.489844382,HTI,7.4,7.9,2.49E+11,1.8426E+12,10578324110,19769736285,43551554554,4665783119,380000000,20972804110,608153973,27448179397,1.067567568,3758.571429,27610714.29
2013/1/0/0,-22.35499591,HTL,6.1,7.5,1.2E+11,7.32E+11,534867831,47892302034,53311449307,15331776803,,11492094153,70706894478,65920215436,1.147540984,8.571428571,55142.85714
2013/1/0/0,-2.561245693,HTV,15,13,1.31E+11,1.965E+12,2574708085,36030865605,41138256168,14382748001,282300,1.31E+11,543714632,42051881751,0.866666667,8247.142857,134747857.1
2013/1/0/0,-2025.806834,HU1,8.8,8.2,1E+11,8.8E+11,206574548,58346684093,62546005462,15990644089,,2.43E+11,6.41E+11,8.08E+11,0.931818182,1608.571429,14382857.14
2013/1/0/0,-499.5093073,HU3,9.8,8.4,99999440000,9.79995E+11,998632468,38148575353,42590080508,20538679420,2480000000,1.98E+11,4.02E+11,5.24E+11,0.857142857,342.8571429,3412142.857
2013/1/0/0,-10.39317557,HVX,4.3,3.6,4E+11,1.72E+12,-9898042579,1.21E+11,1.37E+11,62486645637,,2.29E+11,40899270533,9.66E+11,0.837209302,13367.14286,63809000
2013/1/0/0,-19682.15461,IDI,6.8,7,8.55E+11,5.814E+12,8613061457,2.56E+11,2.92E+11,4600951910,,4.62E+11,4.79E+11,8.69E+11,1.029411765,112494.2857,728059142.9
2013/1/0/0,-537.3746167,IJC,9.2,8.2,2.74E+12,2.5208E+13,15941015473,46393476010,83428255710,67057567653,,2.9E+11,2.53E+12,9.55E+11,0.826086957,233407.1429,2006138714
2013/1/0/0,-7.06395788,IMP,31.8,36.5,2.89E+11,9.1902E+12,20686218431,96164627524,1.86E+11,70641946822,4294780220,2.11E+11,2.28E+11,98143199625,1.116352201,7375.714286,229744857.1
2013/1/0/0,-72301.70599,ITC,7.9,6.9,6.91E+11,5.4589E+12,6622857585,1.07E+11,1.28E+11,4226852162,,4.12E+11,1.84E+12,7.02E+11,0.873417722,278247.1429,2025467286
2013/1/0/0,-4.0247621,ITD,3.6,3.9,1.28E+11,4.608E+11,-4808122907,63288249517,83523474211,84159499837,37159473372,1.13E+11,1.16E+11,2.29E+11,1.083333333,7328.571429,26637714.29
2013/1/0/0,-116.9185857,JVC,18.2,18.6,1.13E+12,2.0566E+13,7080175450,54668241752,83005046979,35847082552,22000000000,6.11E+11,2.59E+11,5.79E+11,1.021978022,49944.28571,891096000
2013/1/0/0,-17630.76415,KBC,7.4,7.1,4.76E+12,3.5224E+13,-55190516684,22131346883,38832385830,33460938615,1873073400,2.36E+12,7.05E+12,2.8E+12,0.959459459,703731.4286,4638132714
2013/1/0/0,-0.393243226,KDC,50,49.5,2.57E+12,1.285E+14,32636886802,5.01E+11,8.07E+11,1.48E+12,2.36E+11,8.56E+11,2.75E+11,1.04E+12,0.99,80827.14286,3816140714
2013/1/0/0,-24.25515201,KDH,8.2,9.4,1.26E+12,1.0332E+13,0,78992470000,1.21E+11,1.62E+11,,4.48E+11,1.57E+12,4.03E+11,1.146341463,77418.57143,626657428.6
2013/1/0/0,-2.110934806,KHP,11.8,13.7,4.16E+11,4.9088E+12,4771646405,4.36E+11,4.6E+11,3.63E+11,58835041212,63670636623,52086117798,2.76E+11,1.084745763,206617.1429,2369769000
2013/1/0/0,-3211.343863,KMR,2.4,2.6,4.89E+11,1.1736E+12,-4768498765,33482608913,41487411841,3128048146,,1.43E+11,1.95E+11,1.61E+11,1.083333333,308440,739889571.4
2013/1/0/0,-15.72170381,L10,9.3,10,90000000000,8.37E+11,7170198923,2.09E+11,2.33E+11,64952021491,,2.23E+11,1.47E+11,3.97E+11,1,1104.285714,10177857.14
2013/1/0/0,-1304.563185,LAF,5.4,5,1.47E+11,7.938E+11,103746169,90163612139,97194400172,3054302527,87948,15715392243,92031301098,1.3E+11,0.925925926,28790,139555428.6
2013/1/0/0,-4.845336144,LBM,10.8,12.5,85000000000,9.18E+11,4920417650,33218404737,46542215294,20910290927,,26717777688,33522044066,25756128313,1.157407407,20198.57143,210056285.7
2013/1/0/0,-906.684949,LCG,6.2,5.5,7.8E+11,4.836E+12,-33154936693,24641228472,30442902294,16856648472,,6.31E+11,3.35E+11,7.69E+11,0.887096774,690178.5714,3874660429
2013/1/0/0,-0.356795213,LCM,12.4,8.855,2.46E+11,3.0504E+12,4291788829,8754292159,12229156180,35253340023,52246333000,49558261813,12228286406,13648179241,0.620967742,372112.8571,4548727571
2013/1/0/0,-39192.75868,LGC,18,12.2,7.29E+11,1.3122E+13,1114535747,21026061875,27971540971,340220808,,16482092585,60576372029,74845950905,0.677777778,628.5714286,11223000
2013/1/0/0,-162.0570646,LGL,3.3,2.8,2E+11,6.6E+11,150438750,20510066504,27467108008,18561481961,49419431755,2.75E+11,1.19E+11,4.69E+11,0.848484848,23285.71429,71331285.71
2013/1/0/0,-107.4214331,LHG,13.3,9.5,2.61E+11,3.4713E+12,13758118303,17630130152,55335219126,44969322900,2000000000,4.25E+11,3.56E+11,6.1E+11,0.714285714,1111.428571,13697571.43
2013/1/0/0,-8.656747276,LIX,28,27.35,2.16E+11,6.048E+12,19769229438,2.92E+11,3.58E+11,98788485796,,89176373629,1.28E+11,1.62E+11,0.95,26635.71429,752225142.9
2013/1/0/0,-22.15400187,LM8,13.5,15,86936230000,1.17364E+12,11211861001,3.06E+11,3.25E+11,1.39E+11,,2.57E+11,5.11E+11,8.04E+11,1.111111111,5014.285714,65324000
2013/1/0/0,-73.16384698,LSS,13.1,13.4,7E+11,9.17E+12,14526676350,4.98E+11,5.78E+11,1.21E+11,10421960925,5.63E+11,7.8E+11,1.34E+12,1.022900763,73594.28571,945212000
2013/1/0/0,-4073.68438,MCG,3.9,3.8,5.75E+11,2.2425E+12,407222794,2.78E+11,2.8E+11,20342825560,720043412,6.12E+11,1.08E+12,1.56E+12,0.974358974,125270,457057000
2013/1/0/0,-307.4373055,MCP,12.8,14.4,1.05E+11,1.344E+12,8740433325,69966978230,86956551526,5072376774,,41103454397,93020446364,80936621541,1.0625,1725.714286,22412857.14
2013/1/0/0,-40.67005294,MDG,3.9,3.9,1.11E+11,4.329E+11,184515119,14048438253,20675705953,23579925566,,1.38E+11,91809886021,2.46E+11,0.897435897,11444.28571,42621000
2013/1/0/0,-0.231747225,MHC,2.6,3.2,2.71E+11,7.046E+11,3490396539,19536739369,22258511135,19674511270,1737128400,34912255773,12198100,96643980169,1.230769231,1411.428571,3767142.857
2013/1/0/0,-0.134206818,MSN,113,88,7.47E+12,8.4411E+14,35131000000,1.03E+12,1.53E+12,6.86E+12,2.87E+11,1.24E+12,7.87E+11,5.55E+12,0.778761062,63594.28571,6999750000
2013/1/0/0,-2418.088883,NAV,6.5,5.8,80000000000,5.2E+11,1183069858,36802575604,42864919087,1457932641,,39069288001,74107546275,68905711244,0.892307692,228.5714286,1484857.143
2013/1/0/0,-17089.38081,NBB,22.3,14.5,5.83E+11,1.30009E+13,344795901,19997004171,33480308819,10760652386,,3.26E+11,2.04E+12,9.7E+11,0.578475336,27092.85714,574829428.6
2013/1/0/0,-63.99713413,NHA,3.6,3.9,1.16E+11,4.176E+11,84364245,7322177570,8247238178,1472566913,,36231494847,4382192299,31013587937,1.083333333,5285.714286,17512857.14
2013/1/0/0,-21519.1932,NKG,6.4,10.7,3.99E+11,2.5536E+12,25271632824,7.75E+11,8.67E+11,6762960286,10964767922,4.7E+11,7.16E+11,1.37E+12,1.671875,7995.714286,50747571.43
2013/1/0/0,-385.1087264,NLG,16.8,22,1.34E+12,2.2512E+13,-36263276282,13383808207,20310805447,89392593496,3000000000,2.61E+11,2.23E+12,1.38E+12,1.30952381,85981.42857,1463732286
2013/1/0/0,-3.806453181,NNC,47,46.8,1.32E+11,6.204E+12,14993834138,42035223496,62129078097,31424099526,66060000000,14898786020,34287686684,30096095241,0.995744681,741.4285714,32825857.14
2013/1/0/0,-1.848707179,NSC,70,81.5,1.53E+11,1.071E+13,23451546668,81590345719,1.28E+11,1.04E+11,2300000000,77841405768,91503442716,1.01E+11,1.121428571,14375.71429,967661428.6
2013/1/0/0,-20.42177987,NTL,13.5,11.8,6.36E+11,8.586E+12,5826025426,60547233794,71776633736,2.08E+11,636574000,1E+11,1.14E+12,7.74E+11,0.874074074,212758.5714,2695762571
2013/1/0/0,-0.165273591,NVT,4.8,3.9,9.05E+11,4.344E+12,9576403513,29202138375,62390570548,2.4E+11,55732070789,1.12E+11,38127971896,1.89E+11,0.8125,88994.28571,390101000
2013/1/0/0,-12.1237386,OGC,11.3,9.3,3E+12,3.39E+13,3859195715,2.14E+11,3.06E+11,3.4E+11,1.85E+12,4.07E+12,3.27E+11,4.27E+12,0.82300885,557924.2857,5855508143
2013/1/0/0,-38.03552208,OPC,70,67.2,1.93E+11,1.351E+13,15286742676,66195439585,1.33E+11,23334247266,,68756363051,1.62E+11,1.17E+11,0.942857143,2698.571429,181323571.4
2013/1/0/0,-59.65798877,PAC,18.1,18.3,3.1E+11,5.611E+12,10675484453,2.97E+11,3.62E+11,63441553002,35000000000,1.18E+11,4.28E+11,5.31E+11,0.983425414,29480,505825857.1
2013/1/0/0,-0.203991936,PAN,33,31,1.01E+12,3.333E+13,9124970909,60679966176,74520305460,2.22E+11,18033617884,94777914437,10945206610,1.14E+11,0.939393939,18847.14286,594282857.1
2013/1/0/0,-0.496466551,PDN,25.5,26.4,1.23E+11,3.1365E+12,6463724833,25005135790,39353422511,24881921586,,46117076552,74884454,81268631522,1.035294118,1824.285714,45813428.57
2013/1/0/0,-203305.486,PDR,11.6,11.8,1.3E+12,1.508E+13,177368023,1388136516,6852558183,6003975679,,2.17E+11,4.79E+12,1.53E+12,1.017241379,12387.14286,138016714.3
2013/1/0/0,-5.715726128,PET,18.1,21,8.66E+11,1.56746E+13,52854343672,2.59E+12,2.75E+12,1.02E+12,18376791095,1.21E+12,1.19E+12,2.87E+12,1.160220994,385532.8571,6561229714
2013/1/0/0,-4.212616712,PGC,9.1,9.4,6.03E+11,5.4873E+12,20890754327,7.76E+11,8.85E+11,2.95E+11,1.38E+11,3.47E+11,1.38E+11,7.84E+11,1.032967033,78077.14286,669295428.6
2013/1/0/0,-2.061412301,PGD,29.7,28.9,6E+11,1.782E+13,61354640383,1.28E+12,1.4E+12,7.38E+11,,1.1E+12,9575348645,1.19E+12,0.905723906,13025.71429,391539571.4
2013/1/0/0,-2.790888039,PHR,31.3,28.2,8.13E+11,2.54469E+13,47342936300,2.55E+11,3.32E+11,2.99E+11,1.09E+11,3.39E+11,2.88E+11,7.49E+11,0.900958466,15801.42857,478624857.1
2013/1/0/0,-29.93862342,PIT,6.4,5.7,1.52E+11,9.728E+11,-2172574192,5.1E+11,5.3E+11,62654658897,130000000,1.71E+11,1.92E+11,3.8E+11,0.890625,4742.857143,28977714.29
2013/1/0/0,-4.217636051,PJT,8.4,8.4,1.08E+11,9.072E+11,4532560573,73383953508,80056497836,40500013910,,39805196050,13217050887,37010236665,0.892857143,3377.142857,26920571.43
2013/1/0/0,-1138.21491,PNC,5.3,5,1.1E+11,5.83E+11,-3312827455,49429907773,78319599786,6186948685,11300000000,50419858609,1.76E+11,2.47E+11,0.943396226,23635.71429,106613000
2013/1/0/0,-6.467107812,PNJ,27.2,27.8,2.25E+12,6.12E+13,65940053237,1.59E+12,1.77E+12,5.99E+11,2000000000,74570510243,7.63E+11,1.2E+12,0.974264706,16125.71429,433297000
2013/1/0/0,-302.5467663,POM,12.7,12.6,1.87E+12,2.3749E+13,-23274545556,2.73E+12,2.84E+12,1.4E+11,,1.71E+12,1.61E+12,3.49E+12,0.992125984,10418.57143,131142714.3
2013/1/0/0,-2.524048751,PPC,22.4,24.3,3.26E+12,7.3024E+13,9.45E+11,1.4E+12,1.78E+12,1.16E+12,2.95E+12,2E+12,7.28E+11,1.12E+12,1.040178571,618925.7143,12437270286
2013/1/0/0,-69.75982775,PTB,32.2,27.6,1.44E+11,4.6368E+12,27409016257,5.02E+11,5.78E+11,37627095026,3928844400,2.46E+11,1.73E+11,4.21E+11,0.826086957,100502.8571,2829671000
2013/1/0/0,-81.03500606,PTC,5.9,6.3,1.8E+11,1.062E+12,-3103774977,9552290192,10571529180,12349265904,982671105,1.01E+11,82884717461,1.49E+11,1.06779661,74367.14286,397469000
2013/1/0/0,-143.1053958,PTL,2.8,2.4,1E+12,2.8E+12,-429173500,4.04E+11,4.34E+11,72591807659,,5.98E+11,7.57E+11,9.79E+11,0.857142857,112217.1429,295824857.1
2013/1/0/0,-4.49611146,PVD,40.7,51,3.03E+12,1.23321E+14,4.53E+11,2.39E+12,3.18E+12,1.15E+12,,3.21E+12,7.84E+11,5.59E+12,1.253071253,146504.2857,5793689000
2013/1/0/0,-0.651432213,PVT,4.6,5.8,2.81E+12,1.2926E+13,52927982120,1.12E+12,1.24E+12,1.49E+12,1.9E+11,1.52E+12,61276570645,1.53E+12,1.260869565,281064.2857,1191995143
2013/1/0/0,-441.9318059,PXI,3.5,3.2,3E+11,1.05E+12,225169333,71827056163,81159605813,9372760832,,1.94E+11,1.52E+11,2.54E+11,0.914285714,52580,167233857.1
2013/1/0/0,-5.693181914,PXS,9.3,10,5E+11,4.65E+12,5073561577,84639378740,1.24E+11,64948190971,,2.34E+11,78063837744,2.76E+11,1.021505376,65924.28571,580568571.4
2013/1/0/0,-1359528.671,QCG,6.9,7.1,2.75E+12,1.8975E+13,1108774214,1.06E+11,1.2E+11,2459744701,,8.05E+11,4.24E+12,1.94E+12,1.028985507,54187.14286,372308714.3
2013/1/0/0,-8.451939309,RAL,37.8,46.5,1.15E+11,4.347E+12,27285937782,4.89E+11,6.03E+11,3.25E+11,,1.32E+11,8.09E+11,9.83E+11,1.23015873,3330,121055142.9
2013/1/0/0,-799.9857907,RDP,16.1,16.5,1.43E+11,2.3023E+12,5016998668,2.02E+11,2.27E+11,9991720412,,1.35E+11,2.27E+11,3.46E+11,0.950310559,141.4285714,2063428.571
2013/1/0/0,-0.971006137,REE,20.3,25.5,2.69E+12,5.4607E+13,1.1E+11,3.71E+11,5.13E+11,1.08E+12,6.06E+11,8.63E+11,4.97E+11,2.08E+12,1.256157635,462778.5714,8906163714
2013/1/0/0,-2.171451255,SAM,7.4,7,1.31E+12,9.694E+12,32908361810,1.81E+11,2.14E+11,2.78E+11,3058888889,4.81E+11,4.05E+11,3.35E+11,0.945945946,547200,3869418714
2013/1/0/0,-106.7795733,SAV,8.5,8.4,1.05E+11,8.925E+11,882136704,91496715440,1.03E+11,37217175282,,1.21E+11,3.94E+11,3.73E+11,0.988235294,25824.28571,200421714.3
2013/1/0/0,-0.4344146,SBA,7,6.8,6.05E+11,4.235E+12,2180602565,7766725158,16860956094,17851347340,,17891717676,466151482,2.79E+11,0.971428571,20737.14286,144307285.7
2013/1/0/0,-116.1644218,SBT,15,14.7,1.86E+12,2.79E+13,52009952728,4.3E+11,4.99E+11,1.1E+11,3.12E+11,6.31E+11,9.85E+11,1.41E+12,0.913333333,199062.8571,2959845143
2013/1/0/0,-2723.643851,SC5,12.5,16.7,1.5E+11,1.875E+12,3175265614,2.59E+11,2.77E+11,30686373655,,2.41E+11,1.78E+12,1.44E+12,1.336,4510,56240000
2013/1/0/0,-5.347729522,SCD,17.5,17.2,85000000000,1.4875E+12,5799417420,94130102636,1.28E+11,49250474631,79000000000,18369552825,29820928122,51951331060,0.982857143,21205.71429,342034285.7
2013/1/0/0,-5311.880754,SCR,7.5,6.93,1.88E+12,1.41E+13,1527041733,1.73E+11,2.01E+11,37727105449,6.77E+11,5.34E+11,3.36E+12,2.25E+12,0.88,2833885.714,18383737143
2013/1/0/0,-33.01179684,SFC,22,22,1.13E+11,2.486E+12,1369680795,5.62E+11,5.77E+11,93990463890,,29031976117,38665034457,1.06E+11,0.909090909,148.5714286,2916571.429
2013/1/0/0,-0.138256765,SFI,21.3,22.1,1.03E+11,2.1939E+12,7210394609,66349290812,93358144492,1.63E+11,,1.47E+11,661207450,2.9E+11,0.96713615,7195.714286,155216142.9
2013/1/0/0,-594.7794832,SHA,7.4,3.5,80000000000,5.92E+11,2108001666,69207908063,81875351756,3208397260,27500000000,63479025460,43106161475,1.39E+11,0.472972973,1357.142857,8741428.571
2013/1/0/0,-197.5185085,SHI,4.7,4.7,3.67E+11,1.7249E+12,1929992908,4.27E+11,4.92E+11,47259329191,99994127422,3.65E+11,4.15E+11,1.04E+12,1,6588.571429,26740428.57
2013/1/0/0,-9.887617357,SII,13.9,15.1,5.84E+11,8.1176E+12,27861951024,37503026,198800000,20554535735,122000000,1.01E+11,38324840030,1.09E+11,1.086330935,567065.7143,7983056571
2013/1/0/0,-110.9267996,SJD,15.7,17.6,6.9E+11,1.0833E+13,18129992877,16798050747,46448747013,3324140011,51300847787,1.13E+11,11332663731,1.06E+11,1.121019108,5701.428571,88530571.43
2013/1/0/0,-2305.222134,SJS,15.8,12.3,1E+12,1.58E+13,15818454257,20467858522,47087772492,66362080998,,3.23E+11,4.32E+12,2.35E+12,0.778481013,86625.71429,1252302143
2013/1/0/0,-661.5731169,SMA,3.6,3.8,1.61E+11,5.796E+11,261561156,90673665715,1.02E+11,9365827665,,1.75E+11,1.67E+11,3.46E+11,1.055555556,15022.85714,50591285.71
2013/1/0/0,-248.1928431,SMC,14.5,12.9,2.95E+11,4.2775E+12,45166523048,2.41E+12,2.51E+12,91792983655,18614447338,1.26E+12,8.88E+11,2.05E+12,0.855172414,9885.714286,142146142.9
2013/1/0/0,-126869.2462,SPM,29.9,23.9,1.4E+11,4.186E+12,10950349541,71260270017,91727530097,364171346,1.09E+11,4.55E+11,37049017216,4.54E+11,0.799331104,1645.714286,54077571.43
2013/1/0/0,-366.5132006,SRC,19.8,19.85,2E+11,3.96E+12,18399716089,1.83E+11,2.28E+11,15434913412,,91864150227,3.09E+11,2.75E+11,0.939393939,169361.4286,3012214143
2013/1/0/0,-3.077730522,SRF,31,37,2.44E+11,7.564E+12,10301201280,1.2E+11,1.43E+11,1.77E+11,37160800114,1.35E+11,2.39E+11,3.69E+11,1.193548387,384.2857143,11927714.29
2013/1/0/0,-42.3035524,SSC,38,40.9,1.5E+11,5.7E+12,11227386035,78132337478,1.03E+11,44456041770,415000000,1.3E+11,2.93E+11,2.81E+11,1.076315789,132.8571429,4887857.143
2013/1/0/0,-5.865922283,ST8,14.3,14.8,1.38E+11,1.9734E+12,5247801581,1.12E+11,1.42E+11,63268614869,,39914211967,67501399560,50056039399,0.965034965,771.4285714,11613285.71
2013/1/0/0,-6.188638713,STG,14,20,83518570000,1.16926E+12,6430873988,1.21E+11,1.49E+11,66718697655,2785004520,65179548240,3184720632,43887213613,1.428571429,0,0
2013/1/0/0,-25.33133981,SVC,12,12.9,2.5E+11,3E+12,12996764046,1.27E+12,1.37E+12,1.42E+11,13034752543,1.85E+11,2.56E+11,8.24E+11,1.075,10382.85714,122683714.3
