Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
34,2012/3/0/0,134639341550.0,2371699585256.0,2751471618036.0,78997871850.0,3975059008.0,663301719411.0,1398769984272.0,2485196043666.0,0.0,1007907900000.0,17.4
35,2012/2/0/0,54460066727.0,2208669255685.0,2528996556100.0,61598687053.0,11278766413.0,559737169512.0,2269604820415.0,3419586237751.0,0.0,1007907900000.0,18.7
36,2012/1/0/0,99076152464.0,2161714456299.0,2523619519396.0,72363327217.0,,673116089339.0,2089650202160.0,3266773308888.0,0.0,1007907900000.0,19.8
37,2011/4/0/0,34469107652.0,2092005766462.0,2320384539367.0,128408998636.0,,632992579425.0,2015660254333.0,3389101805844.0,0.0,1007907900000.0,9.6
38,2011/3/0/0,65838808977.0,2095071347025.0,2388395498466.0,78774538062.0,,621424808399.0,1559157811067.0,2889447790805.0,0.0,1007907900000.0,9.4
39,2011/2/0/0,30982849723.0,1546299613902.0,1860112758674.0,37785826449.0,,498886456179.0,1957587890733.0,3161085809506.0,0.0,1007907900000.0,8.7
40,2011/1/0/0,30031802216.0,1394915710053.0,1597206824956.0,63337757239.0,,602626968520.0,1291960921984.0,2379050501118.0,0.0,1007907900000.0,13.7
41,2010/4/0/0,-61730333494.0,1262325057059.0,1402798735670.0,50162949043.0,,595033243063.0,1458061000987.0,2323540358310.0,0.0,1007907900000.0,17.9
42,2010/3/0/0,-61730333494.0,1262325057059.0,1402798735670.0,50162949043.0,,595033243063.0,1458061000987.0,2325269355686.0,0.0,1007907900000.0,18.3
43,2010/2/0/0,72316208372.0,735766532482.0,952345905359.0,99787667094.0,,489880950609.0,1348907561635.0,1675881292822.0,0.0,700000000000.0,26.3
44,2010/1/0/0,,,,99787667094.0,,489880950609.0,1348907561635.0,1683134461112.0,0.0,700000000000.0,45.8
45,2009/4/0/0,182129652885.0,544768015828.0,836119596196.0,47859939460.0,,322213172926.0,597928418071.0,999361744608.0,0.0,570385000000.0,47.7
46,2009/3/0/0,109784000803.0,590802565188.0,779218518990.0,89064067755.0,,203481215730.0,494337263837.0,780428650589.0,0.0,570385000000.0,51.0
47,2009/2/0/0,109784000803.0,590802565188.0,779218518990.0,89064067755.0,,203481215730.0,494337263837.0,780428650589.0,0.0,570385000000.0,38.7
48,2009/1/0/0,15816937573.0,462001848175.0,565513991254.0,34459457006.0,,174077764669.0,481058135520.0,740087367372.0,0.0,570385000000.0,17.4
49,2008/4/0/0,-116267438141.0,680642151282.0,660709880996.0,69236921493.0,,189695433294.0,533707264918.0,879121816630.0,0.0,570385000000.0,14.8
50,2008/3/0/0,-24479935927.0,478640058149.0,594851928374.0,16095354155.0,,174219737489.0,883587071270.0,1037256782028.0,0.0,570385000000.0,
51,2008/2/0/0,132025564319.0,686988158962.0,920468780677.0,36535620721.0,,207989019110.0,930606472298.0,1001530161772.0,0.0,570385000000.0,
52,2008/1/0/0,83308650647.0,387887222296.0,539724610737.0,,,,,,0.0,,
